index,SEQ.025,SEQ.026,SEQ.027,SEQ.028,SEQ.029,SEQ.030,SEQ.031,SEQ.032,SEQ.033,SEQ.034,SEQ.035,SEQ.036,SEQ.037,SEQ.038,SEQ.039,SEQ.040,SEQ.041,SEQ.042,SEQ.043,SEQ.044,SEQ.127,SEQ.128,SEQ.129,SEQ.130,SEQ.131,SEQ.132,SEQ.134,SEQ.135,SEQ.136,SEQ.137,SEQ.138,SEQ.139,SEQ.140,SEQ.141,SEQ.142,SEQ.143,SEQ.144,SEQ.145,SEQ.146,SEQ.147,SEQ.148,SEQ.149,SEQ.150,SEQ.151,SEQ.152,SEQ.153,SEQ.154,SEQ.155,SEQ.156,SEQ.157,SEQ.158,SEQ.159,SEQ.160,SEQ.161,SEQ.162,SEQ.163,SEQ.164,SEQ.165,SEQ.166,SEQ.167,SEQ.168
Group,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C,0,0,0,0,0,0,0,0,0,0,0,0.007692307692307693,0,0,0,0,0,0,0,0,0.007692307692307693,0,0,0,0,0.031538461538461536,0,0,0,0,0,0,0,0,0,0,0,0.017692307692307695,0,0,0,0.0007692307692307692,0,0,0,0,0.019230769230769232,0,0,0.005384615384615384,0.0023076923076923075,0.006153846153846154,0,0,0.0007692307692307692,0,0.040769230769230766,0,0,0.014615384615384615,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D,0.06846153846153846,0.02,0.003076923076923077,0,0,0.004615384615384615,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0.00923076923076923,0,0,0.003076923076923077,0,0,0,0.0007692307692307692,0,0,0,0.004615384615384615,0,0,0,0,0.22846153846153844,0.0015384615384615385,0.005384615384615384,0,0.033846153846153845,0,0,0.0007692307692307692,0,0.16307692307692306,0,0,0.5815384615384616,0.003076923076923077,0.0015384615384615385,0.003076923076923077,0.04923076923076923,0.019230769230769232,0.0038461538461538464,0,0,0,0.007692307692307693,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E,0,0,0,0,0,0,0.016923076923076923,0,0,0,0,0,0,0,0,0,0.006153846153846154,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.021538461538461538,0,0,0,0,0,2.126153846153846,0,0.057692307692307696,0.31153846153846154,0,0,0,0,0.006153846153846154,0,0,0.6576923076923077,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004615384615384615,0.003076923076923077,0,0,0,0,0,0,0.0038461538461538464,0.0007692307692307692,0.0007692307692307692,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0.005384615384615384
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Other,0.0015384615384615385,0.26230769230769235,0.0007692307692307692,0,0.008461538461538461,0,0.004615384615384615,0,0,0,0,0.0015384615384615385,0,0,0,0,0.007692307692307693,0,0.0007692307692307692,0,0.0007692307692307692,0.05,0,0,0.0023076923076923075,0.0015384615384615385,0,0,0,0.033846153846153845,0,0,0.0023076923076923075,0,0.0007692307692307692,0,0,0.7146153846153847,0.017692307692307695,0.006153846153846154,0.04692307692307693,0.4284615384615385,0,0.017692307692307695,0.0007692307692307692,0.0015384615384615385,0.5738461538461539,0.01846153846153846,0.03,0.8215384615384616,0.03461538461538461,0.09846153846153846,0.04153846153846154,0.17615384615384616,0.10769230769230768,0.3638461538461538,0.03692307692307692,0.0023076923076923075,0.0015384615384615385,0.010769230769230769,0.0015384615384615385
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0.05692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Dellaglioa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01846153846153846,0.014615384615384615,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Fructilactobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus,0,0,0,0,0,0.008461538461538461,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0.09461538461538462,0,0.0007692307692307692,0,0,0,0,0,0,0.0015384615384615385,0,0.07307692307692308,0.6469230769230769,0,0.004615384615384615,0,0,0,0,0.0038461538461538464,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0.3107692307692308,0,0.045384615384615384,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus,0,0,0,0,0,0.008461538461538461,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0,0,0,0,0.0038461538461538464,0,0,0.08076923076923076,0,2.086923076923077,0,0.013076923076923078,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0.0007692307692307692,0,0,0,0,0,0,0,0,0,1.416923076923077,0,0.6753846153846154,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.0007692307692307692,0,0,0,0.10076923076923078,0.0015384615384615385,0.0015384615384615385,0,0,0.02923076923076923,0,0,0,0,0.0023076923076923075,0.02923076923076923,0.0023076923076923075,0,0,0.0015384615384615385,0.06384615384615384,0.003076923076923077,0,0,0,0,0,0.007692307692307693,2.3192307692307694,0.2692307692307692,19.226153846153846,0.0015384615384615385,0.22384615384615386,0,0.0038461538461538464,0,0,1.8084615384615383,0,0,0.9423076923076923,0.17384615384615384,79.50615384615385,0.015384615384615385,0,0,1.4546153846153846,0,0.40692307692307694,0.013076923076923078,0.012307692307692308,0.0923076923076923,0,33.16076923076923,0.0007692307692307692,1.8499999999999999,0,0,0,16.895384615384614,0.0007692307692307692
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus,0,0,0,0,0,0.0007692307692307692,0.0023076923076923075,0,0,0,0,0,0.016153846153846154,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0.025384615384615387,0,0,0,0,0,0,0,0,0.023846153846153847,0,0,0,0,0,0,0,0.027692307692307697,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc,0.00923076923076923,0,0,0,0,0.03538461538461539,0.03538461538461539,0,0,0,0,0,0.0007692307692307692,0.0007692307692307692,0,0,0.006153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07384615384615384,0,0,0,0,0,0.004615384615384615,0,0,0.06692307692307692,0,0,0,0,0,0,0.0023076923076923075,0.0007692307692307692,0.006153846153846154,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus,0,0,0,0,0,0.004615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923076923076923,0,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus,0.02923076923076923,0,0,0,2.976923076923077,0.004615384615384615,0,0,0,0,0,0,0,0,0.003076923076923077,0.007692307692307693,0.003076923076923077,0.0007692307692307692,0,0.006153846153846154,0,0,0,0,0,0.0023076923076923075,0,0.003076923076923077,0,0,0,0.006153846153846154,0,0,0,1.4330769230769231,0,16.33,0,0,2.073076923076923,0,0.39153846153846156,0,0,0,22.66923076923077,0,0.11615384615384615,0.16,0,0.3023076923076923,0.0015384615384615385,0.0023076923076923075,0,0,0.013076923076923078,0,0.005384615384615384,3.5907692307692307,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,0,0,0,0,0.026153846153846156,0.01846153846153846,0,0,0,0,0,0,0,0,0,0.007692307692307693,0.004615384615384615,0,0,0,0,0,0,0,0,0.11615384615384615,0,0,0.0007692307692307692,5.918461538461538,0.0023076923076923075,0,0,0.016153846153846154,0,0.5576923076923077,0,0.46076923076923076,0,0,1.5592307692307692,0,16.91923076923077,0.05846153846153846,0,0,0.4707692307692308,0,0.5692307692307693,0.027692307692307697,0,0.003076923076923077,0,0.0007692307692307692,0,0,0,0,0,20.589230769230767,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Other,0.0015384615384615385,0,0,0,0.00923076923076923,0.006923076923076924,0.006923076923076924,0,0,0.0023076923076923075,0,0,0.006153846153846154,0,0.0023076923076923075,0,0.0007692307692307692,0.0007692307692307692,0.011538461538461537,0,0.0007692307692307692,0,0.0007692307692307692,0,0,0.0015384615384615385,0,0,0.010769230769230769,0.1453846153846154,0.2246153846153846,0,0.0023076923076923075,0.0007692307692307692,0,0.021538461538461538,0,0.22,0,0,0.08307692307692308,0.016153846153846154,0.9576923076923076,0.005384615384615384,0,0.0007692307692307692,0.2915384615384615,0.0007692307692307692,0.00923076923076923,0.0007692307692307692,0,0.007692307692307693,0,0.16,0.01,0.05230769230769231,0,0,0.0007692307692307692,0.513076923076923,0.0007692307692307692
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923076923077,0,0.015384615384615385,0,0,0,0,0,0,0,0,0.016923076923076923,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0.003076923076923077,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella,0.015384615384615385,0,0,0,0.004615384615384615,0.007692307692307693,0.01,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0015384615384615385,0,0.006153846153846154,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.4253846153846154,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Other;g__Other,0.0023076923076923075,0.42923076923076925,0.0007692307692307692,0.0007692307692307692,0.03923076923076923,0,0.01,0,0,0,0,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.017692307692307695,0.0007692307692307692,0.02076923076923077,0,0.0015384615384615385,0.05615384615384615,0.0015384615384615385,0.036153846153846154,0.0038461538461538464,0.0007692307692307692,0.0015384615384615385,0.07153846153846154,0.024615384615384615,0.18615384615384617,0.043076923076923075,0.0015384615384615385,0.004615384615384615,0.027692307692307697,0.013846153846153848,0.008461538461538461,0.0015384615384615385,0.54,0.00923076923076923,0.0023076923076923075,0.05923076923076923,0.4776923076923077,0.03230769230769231,0.02230769230769231,0,0.22384615384615386,0.4476923076923077,0.0038461538461538464,0.09538461538461539,0.5223076923076924,0.06,0.09769230769230769,0.03230769230769231,0.2792307692307692,0.17692307692307693,0.1876923076923077,0.036153846153846154,0.004615384615384615,0.00923076923076923,0.03461538461538461,0.15615384615384614
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.011538461538461537,0.0007692307692307692,0,0.003076923076923077,0,0.003076923076923077,0.5123076923076922,0,0,0.003076923076923077,0,0,0,0,0,0,0.016153846153846154,0.011538461538461537,0.6446153846153846,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0.014615384615384615,0.0023076923076923075,0,0,0.0007692307692307692,0,0,0,0.00923076923076923,0,0,0.19230769230769232,0.003076923076923077,0,0.006153846153846154,0,0.0015384615384615385,0.005384615384615384,0,0,0.0007692307692307692,0,0.0007692307692307692,0,0.007692307692307693,0,0.003076923076923077,0.0007692307692307692,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A,0.0015384615384615385,0,0,0,0,0.005384615384615384,0.00923076923076923,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.004615384615384615,0,0,0,0,0,0,0,0,0.013846153846153848,0,0,0,0,0,0,0.0923076923076923,0,0.007692307692307693,0,0.0023076923076923075,0.0007692307692307692,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Other,0.0007692307692307692,0,0,0,0.0015384615384615385,0.0007692307692307692,0.016923076923076923,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0.027692307692307697,0,0,0.0015384615384615385,0.0007692307692307692,0.0038461538461538464,0,0,0,0.011538461538461537,0,0.02076923076923077,0.017692307692307695,0,0.0015384615384615385,0.0038461538461538464,0,0,0,0.007692307692307693,0.0007692307692307692,0,0.004615384615384615,0,0,0.0007692307692307692,0,0.01,0.004615384615384615,0,0.003076923076923077,0,0.0015384615384615385,0,0,0.06,0.02846153846153846,0.01,0.0007692307692307692,0.0007692307692307692,0,0,0.011538461538461537
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.08615384615384615,0.0015384615384615385,0.04230769230769231,0.019230769230769232,31.014615384615386,0.03461538461538461,0.015384615384615385,0,0,0,0,0,0.14153846153846156,0.02076923076923077,0.0023076923076923075,0.013076923076923078,1.0107692307692306,0.02,0.43076923076923074,0.0015384615384615385,0.6730769230769231,0.07615384615384616,2.33,9.430769230769231,0.010769230769230769,0.012307692307692308,0,41.97923076923077,3.082307692307692,36.29,9.956923076923077,0.00923076923076923,1.0292307692307692,4.513846153846154,0.03461538461538461,0.8223076923076923,0.3515384615384616,8.975384615384616,0.07461538461538461,0.02,0.012307692307692308,0.036153846153846154,0.3992307692307693,0.3476923076923077,0.3,33.08461538461538,6.0807692307692305,0.07461538461538461,5.793076923076923,0.03769230769230769,2.848461538461539,0.01,0.0023076923076923075,22.682307692307692,29.181538461538466,9.476153846153847,1.4223076923076923,0.43076923076923074,0.5884615384615385,0.01,22.947692307692307
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus,0,0,0,0,0,0,0.017692307692307695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Other;f__Other;g__Other,0.005384615384615384,0.023846153846153847,0.005384615384615384,0.0023076923076923075,0.017692307692307695,0.0023076923076923075,0.006923076923076924,0.0038461538461538464,0.0023076923076923075,0.0007692307692307692,0.0023076923076923075,0,0.006923076923076924,0.006153846153846154,0.006923076923076924,0,0.005384615384615384,0.004615384615384615,0.00923076923076923,0.0038461538461538464,0.0023076923076923075,0.008461538461538461,0.011538461538461537,0.007692307692307693,0.005384615384615384,0.0038461538461538464,0.0015384615384615385,0.02923076923076923,0.005384615384615384,0.023846153846153847,0.01846153846153846,0.006153846153846154,0.0023076923076923075,0.0015384615384615385,0.005384615384615384,0.004615384615384615,0.0038461538461538464,0.14846153846153845,0.0038461538461538464,0.0015384615384615385,0.00923076923076923,0.08615384615384615,0.02692307692307692,0.016153846153846154,0.006153846153846154,0.016153846153846154,0.11153846153846153,0.0023076923076923075,0.004615384615384615,0.11384615384615385,0.02923076923076923,0.016923076923076923,0.006923076923076924,0.02846153846153846,0.08,0.033846153846153845,0.003076923076923077,0.003076923076923077,0.010769230769230769,0.02076923076923077,0.02076923076923077
k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,0,0,0.0015384615384615385,0,0,0,0.0007692307692307692,0,0,0,0,0,0.007692307692307693,0,0,0.010769230769230769,0,0,0,0,0.006153846153846154,0,0.003076923076923077,0,0,0,0,0.017692307692307695,0,0,0,0.015384615384615385,0.006923076923076924,0.01,0.0023076923076923075,0,0.038461538461538464,0.016153846153846154,0,0.0023076923076923075,0.0038461538461538464,0.0007692307692307692,0,0.00923076923076923,0.0007692307692307692,0,0.012307692307692308,0,0,0,0.07076923076923078,0.0015384615384615385,0,0,0.0015384615384615385,0.0007692307692307692,0,0.0023076923076923075,0,0,0
k__Bacteria;p__Firmicutes;c__Other;o__Other;f__Other;g__Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0.0015384615384615385,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0.0007692307692307692,0,0.0007692307692307692,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Ruminiclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.643076923076923,5.575384615384616,0.0023076923076923075,0.25,0.41538461538461535,0.026153846153846156,2.476923076923077,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.2330769230769231,0,0.008461538461538461,0.08384615384615385,0.0776923076923077,0.017692307692307695,0.027692307692307697,0.004615384615384615,0.07461538461538461,0.0038461538461538464,0.0007692307692307692,0.007692307692307693,0.004615384615384615,0.026153846153846156,0.0015384615384615385,0.03692307692307692,0.03538461538461539,0.008461538461538461,0.03076923076923077,0.07461538461538461,0.1246153846153846,0.0023076923076923075,0.005384615384615384,0,0.007692307692307693,0.008461538461538461,0.06,0.007692307692307693,0.005384615384615384,0.004615384615384615,0.0007692307692307692,0.8823076923076923,0,0.019230769230769232,0.08923076923076924,0.0023076923076923075,0.015384615384615385,0.0023076923076923075,1.1884615384615385,0.0023076923076923075,0.03923076923076923,0,0.0015384615384615385,0,0.02923076923076923,0.15615384615384614,0,0.038461538461538464,0.0015384615384615385,0.07230769230769231,0.0007692307692307692
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0.004615384615384615,0,0,0,0,0,0,0,0,0.0023076923076923075,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_L,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P,0.05923076923076923,23.05076923076923,0.0015384615384615385,1.7538461538461538,8.28076923076923,0.2053846153846154,2.44,0,0,0,0.03769230769230769,0.0015384615384615385,0.11,0.11615384615384615,0,0,0.12923076923076923,0.0015384615384615385,0.0023076923076923075,0.003076923076923077,0.00923076923076923,0,0,0.6138461538461539,0,0.836923076923077,0.012307692307692308,0.006153846153846154,0,1.416923076923077,0.6707692307692308,0.005384615384615384,0.0038461538461538464,0.02846153846153846,2.403846153846154,0.008461538461538461,0.6053846153846154,0,0.016153846153846154,0,0.1846153846153846,1.7361538461538464,0,0,0.8838461538461538,0.0015384615384615385,0,0.011538461538461537,3.402307692307692,0,1.4153846153846155,0,0,0,0.0038461538461538464,0.5923076923076923,1.6315384615384616,8.192307692307692,1.1076923076923075,0.033846153846153845,0.0007692307692307692
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008461538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16615384615384615,0,0,0,0,0.7223076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Other,0.013076923076923078,0.15615384615384614,0.003076923076923077,0.00923076923076923,0.17307692307692307,0.0015384615384615385,0.05538461538461539,0.0015384615384615385,0,0,0.003076923076923077,0,0.0023076923076923075,0.007692307692307693,0.0023076923076923075,0,0.0007692307692307692,0,0.003076923076923077,0,0,0.0015384615384615385,0,0.013076923076923078,0,0.00923076923076923,0.003076923076923077,0,0,0.03,0.01,0,0,0,0.017692307692307695,0.003076923076923077,0.008461538461538461,0,0,0,0.00923076923076923,0.036153846153846154,0,0.0007692307692307692,0.0038461538461538464,0.0023076923076923075,0,0.0015384615384615385,0.06076923076923077,0.0007692307692307692,0.016153846153846154,0,0,0,0.0007692307692307692,0.006153846153846154,0.024615384615384615,0.1,0.016923076923076923,0.0015384615384615385,0.0015384615384615385
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692307692307693,0,0,0,0,0,0,0.18615384615384617,0,0,0,0,0,0,0.0007692307692307692,0,0,0.0007692307692307692,0.01,0,0,0,0,0,0,0,0.011538461538461537,0,0,0,0.0007692307692307692,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,0,0,0.0023076923076923075,0,0.0038461538461538464,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0.011538461538461537,0.0023076923076923075,1.2738461538461539,0.12076923076923077,0,0.05384615384615384,0.0015384615384615385,0.0015384615384615385,0,0,5.529230769230769,0,0.03461538461538461,0,0,0,0.0015384615384615385,0.0007692307692307692,0,0,0,0,0,0,0,0,0.008461538461538461,0,0,0,0,0,0.06999999999999999,0.15384615384615385,0,0.3030769230769231,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Other,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0.004615384615384615,0,0,0,0,0.0007692307692307692,0.0015384615384615385,0,0.005384615384615384,0,0.0007692307692307692,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0.0023076923076923075,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
